일자|시간|구분,공급량
2019-01-30 17 A,1904.7673369585666
2019-01-30 18 A,2054.688006021297
2019-01-30 19 A,2317.9365855345127
2019-01-30 20 A,2344.6092904372094
2019-01-30 21 A,2337.89899563793
2019-01-30 22 A,2308.809408535289
2019-01-30 23 A,2228.9455508432725
2019-01-30 24 A,2139.319825980638
2019-01-31 01 A,1706.0938626353798
2019-01-31 02 A,1571.2598396109286
2019-01-31 03 A,1484.0620000512788
2019-01-31 04 A,1496.8761127755165
2019-01-31 05 A,1659.2087636792182
2019-01-31 06 A,1807.9068881574515
2019-01-31 07 A,2117.2531157935155
2019-01-31 08 A,2557.852645966228
2019-01-31 09 A,2557.852645966228
2019-01-31 10 A,2424.190655083458
2019-01-31 11 A,2383.0679858372246
2019-01-31 12 A,2124.4509920789005
2019-01-31 13 A,2051.6365531310257
2019-01-31 14 A,1934.6125639243144
2019-01-31 15 A,1816.7743132067092
2019-01-31 16 A,1788.0495330929457
2019-01-31 17 A,1825.0842067789692
2019-01-31 18 A,1939.7817921616158
2019-01-31 19 A,2203.030371674831
2019-01-31 20 A,2229.7030765775276
2019-01-31 21 A,2222.992781778248
2019-01-31 22 A,2193.903194675607
2019-01-31 23 A,2114.0393369835906
2019-01-31 24 A,2024.413612120957
2019-02-01 01 A,1896.0137923244677
2019-02-01 02 A,1720.6217168210321
2019-02-01 03 A,1640.3355637396528
2019-02-01 04 A,1642.0818758627688
2019-02-01 05 A,1748.2593043899203
2019-02-01 06 A,1913.836861106745
2019-02-01 07 A,2241.4052448341254
2019-02-01 08 A,2684.8075589728373
2019-02-01 09 A,2684.8075589728373
2019-02-01 10 A,2518.5672055322234
2019-02-01 11 A,2499.495632014247
2019-02-01 12 A,2240.7670343205605
2019-02-01 13 A,2120.1468398763427
2019-02-01 14 A,2004.085045093129
2019-02-01 15 A,1886.2467943755257
2019-02-01 16 A,1857.5220142617623
2019-02-01 17 A,1895.2684895055377
2019-02-01 18 A,2046.1145576277056
2019-02-01 19 A,2432.925064335728
2019-02-01 20 A,2493.438984211841
2019-02-01 21 A,2445.601937129908
2019-02-01 22 A,2402.530777941158
2019-02-01 23 A,2270.2986516600927
2019-02-01 24 A,2171.0011457160454
2019-02-02 01 A,1850.927005592176
2019-02-02 02 A,1683.4137622004553
2019-02-02 03 A,1612.657907770741
2019-02-02 04 A,1614.404219893857
2019-02-02 05 A,1691.3305115921482
2019-02-02 06 A,1787.4480224387223
2019-02-02 07 A,2028.157889945886
2019-02-02 08 A,2283.3513844618465
2019-02-02 09 A,2334.2778623449503
2019-02-02 10 A,2308.578465866794
2019-02-02 11 A,2261.9913864153277
2019-02-02 12 A,2078.4288336435907
2019-02-02 13 A,1961.9547488815883
2019-02-02 14 A,1869.626996283305
2019-02-02 15 A,1787.2756311965243
2019-02-02 16 A,1758.5508510827608
2019-02-02 17 A,1796.2973263265362
2019-02-02 18 A,1926.7542023633102
2019-02-02 19 A,2209.855631879448
2019-02-02 20 A,2249.1210724930047
2019-02-02 21 A,2235.837621939052
2019-02-02 22 A,2192.766462750302
2019-02-02 23 A,2086.836885342661
2019-02-02 24 A,1987.3638791527342
2019-02-03 01 A,1832.7434161096694
2019-02-03 02 A,1676.6905807112755
2019-02-03 03 A,1623.5903960682756
2019-02-03 04 A,1625.3367081913916
2019-02-03 05 A,1634.5580447030084
2019-02-03 06 A,1730.6755555495824
2019-02-03 07 A,1960.1755781098918
2019-02-03 08 A,2124.343287496865
2019-02-03 09 A,2230.8946059970617
2019-02-03 10 A,2226.8247373166314
2019-02-03 11 A,2194.411789287187
2019-02-03 12 A,2018.4943765138996
2019-02-03 13 A,1926.7569128924697
2019-02-03 14 A,1859.0372679329842
2019-02-03 15 A,1795.2102565726461
2019-02-03 16 A,1768.4155416343074
2019-02-03 17 A,1806.1620168780826
2019-02-03 18 A,1960.6915302394386
2019-02-03 19 A,2237.606045718734
2019-02-03 20 A,2282.6879117563612
2019-02-03 21 A,2271.6841435343777
2019-02-03 22 A,2222.1621591072862
2019-02-03 23 A,2125.5905059998786
2019-02-03 24 A,2028.8451339092733
2019-02-04 01 A,1832.4683458928605
2019-02-04 02 A,1678.2182706301774
2019-02-04 03 A,1643.031708529625
2019-02-04 04 A,1647.5554272138536
2019-02-04 05 A,1826.905920204182
2019-02-04 06 A,1998.9606987133225
2019-02-04 07 A,2341.0467391631746
2019-02-04 08 A,2883.15879854764
2019-02-04 09 A,2883.15879854764
2019-02-04 10 A,2698.409143079006
2019-02-04 11 A,2600.3114520310282
2019-02-04 12 A,2341.582854337342
2019-02-04 13 A,2220.962659893124
2019-02-04 14 A,2072.822277362041
2019-02-04 15 A,1954.9840266444378
2019-02-04 16 A,1926.2592465306743
2019-02-04 17 A,1964.0057217744497
2019-02-04 18 A,2127.235734552894
2019-02-04 19 A,2544.0165342065843
2019-02-04 20 A,2613.041045797075
2019-02-04 21 A,2606.330750997796
2019-02-04 22 A,2577.241163895155
2019-02-04 23 A,2431.041280020315
2019-02-04 24 A,2243.5891738734854
2019-02-05 01 A,1915.7991401118293
2019-02-05 02 A,1740.4070646083937
2019-02-05 03 A,1667.7515830754446
2019-02-05 04 A,1680.585680236144
2019-02-05 05 A,1854.0814587299978
2019-02-05 06 A,2019.6590154468224
2019-02-05 07 A,2349.349211275272
2019-02-05 08 A,2882.476275836092
2019-02-05 09 A,2882.476275836092
2019-02-05 10 A,2697.726620367458
2019-02-05 11 A,2599.6289293194804
2019-02-05 12 A,2340.900331625794
2019-02-05 13 A,2220.2801371815763
2019-02-05 14 A,2072.1397546504936
2019-02-05 15 A,1954.3015039328905
2019-02-05 16 A,1925.576723819127
2019-02-05 17 A,1963.3231990629024
2019-02-05 18 A,2126.553211841346
2019-02-05 19 A,2543.3340114950365
2019-02-05 20 A,2612.3585230855274
2019-02-05 21 A,2605.648228286248
2019-02-05 22 A,2576.558641183607
2019-02-05 23 A,2430.358757308767
2019-02-05 24 A,2242.9066511619376
2019-02-06 01 A,1923.7442627779942
2019-02-06 02 A,1748.3521872745587
2019-02-06 03 A,1669.2549241688105
2019-02-06 04 A,1682.08902132951
2019-02-06 05 A,1854.0814587299978
2019-02-06 06 A,2019.6590154468224
2019-02-06 07 A,2349.349211275272
2019-02-06 08 A,2882.476275836092
2019-02-06 09 A,2882.476275836092
2019-02-06 10 A,2697.726620367458
2019-02-06 11 A,2599.6289293194804
2019-02-06 12 A,2340.900331625794
2019-02-06 13 A,2220.2801371815763
2019-02-06 14 A,2072.1397546504936
2019-02-06 15 A,1954.3015039328905
2019-02-06 16 A,1925.576723819127
2019-02-06 17 A,1963.3231990629024
2019-02-06 18 A,2126.553211841346
2019-02-06 19 A,2543.3340114950365
2019-02-06 20 A,2612.3585230855274
2019-02-06 21 A,2605.648228286248
2019-02-06 22 A,2576.558641183607
2019-02-06 23 A,2430.358757308767
2019-02-06 24 A,2242.9066511619376
2019-02-07 01 A,1931.7004978631778
2019-02-07 02 A,1756.3084223597423
2019-02-07 03 A,1677.211159253994
2019-02-07 04 A,1690.0452564146935
2019-02-07 05 A,1862.0376938151815
2019-02-07 06 A,2027.615250532006
2019-02-07 07 A,2357.3054463604553
2019-02-07 08 A,2895.4505201052184
2019-02-07 09 A,2895.4505201052184
2019-02-07 10 A,2710.7008646365844
2019-02-07 11 A,2607.585164404664
2019-02-07 12 A,2348.8565667109774
2019-02-07 13 A,2228.2363722667596
2019-02-07 14 A,2080.095989735677
2019-02-07 15 A,1962.257739018074
2019-02-07 16 A,1933.5329589043106
2019-02-07 17 A,1971.279434148086
2019-02-07 18 A,2134.5094469265296
2019-02-07 19 A,2551.29024658022
2019-02-07 20 A,2620.314758170711
2019-02-07 21 A,2613.6044633714314
2019-02-07 22 A,2584.5148762687904
2019-02-07 23 A,2438.3149923939504
2019-02-07 24 A,2250.862886247121
2019-02-08 01 A,1975.2387076753394
2019-02-08 02 A,1799.8466321719038
2019-02-08 03 A,1719.5604790905245
2019-02-08 04 A,1732.1458382507665
2019-02-08 05 A,1904.7802320457715
2019-02-08 06 A,2070.3577887625956
2019-02-08 07 A,2394.217307923947
2019-02-08 08 A,2932.36238166871
2019-02-08 09 A,2934.578733644915
2019-02-08 10 A,2749.8290781762807
2019-02-08 11 A,2646.71337794436
2019-02-08 12 A,2387.984780250674
2019-02-08 13 A,2267.364585806456
2019-02-08 14 A,2119.8870063485742
2019-02-08 15 A,2002.0487556309708
2019-02-08 16 A,1973.3239755172074
2019-02-08 17 A,2011.0704507609828
2019-02-08 18 A,2161.9165188831494
2019-02-08 19 A,2548.7270255911726
2019-02-08 20 A,2609.2409454672857
2019-02-08 21 A,2595.957494913333
2019-02-08 22 A,2552.8863357245828
2019-02-08 23 A,2420.6542094435176
2019-02-08 24 A,2286.80310697149
2019-02-09 01 A,1910.737662780859
2019-02-09 02 A,1743.2244193891381
2019-02-09 03 A,1672.468564959424
2019-02-09 04 A,1685.053924119666
2019-02-09 05 A,1789.210727275229
2019-02-09 06 A,1885.328238121803
2019-02-09 07 A,2122.3292410629365
2019-02-09 08 A,2377.522735578897
2019-02-09 09 A,2430.6655654382057
2019-02-09 10 A,2404.9661689600493
2019-02-09 11 A,2358.379089508583
2019-02-09 12 A,2174.816536736846
2019-02-09 13 A,2058.3424519748432
2019-02-09 14 A,1966.0146993765613
2019-02-09 15 A,1883.6633342897806
2019-02-09 16 A,1854.938554176017
2019-02-09 17 A,1892.6850294197925
2019-02-09 18 A,2023.1419054565665
2019-02-09 19 A,2306.2433349727035
2019-02-09 20 A,2345.50877558626
2019-02-09 21 A,2332.2253250323074
2019-02-09 22 A,2289.154165843557
2019-02-09 23 A,2183.2245884359163
2019-02-09 24 A,2083.7515822459904
2019-02-10 01 A,1859.1146987099512
2019-02-10 02 A,1703.0618633115573
2019-02-10 03 A,1649.9616786685574
2019-02-10 04 A,1662.5470378287994
2019-02-10 05 A,1698.998885797688
2019-02-10 06 A,1795.116396644262
2019-02-10 07 A,2020.907554638542
2019-02-10 08 A,2185.0752640255146
2019-02-10 09 A,2293.8429345019163
2019-02-10 10 A,2289.773065821486
2019-02-10 11 A,2257.3601177920414
2019-02-10 12 A,2081.442705018754
2019-02-10 13 A,1989.705241397325
2019-02-10 14 A,1921.9855964378394
2019-02-10 15 A,1858.1585850775014
2019-02-10 16 A,1831.3638701391626
2019-02-10 17 A,1869.1103453829378
2019-02-10 18 A,2023.6398587442939
2019-02-10 19 A,2300.5543742235886
2019-02-10 20 A,2345.636240261216
2019-02-10 21 A,2334.632472039232
2019-02-10 22 A,2285.110487612141
2019-02-10 23 A,2188.538834504733
2019-02-10 24 A,2091.7934624141267
2019-02-11 01 A,1830.627244127317
2019-02-11 02 A,1676.3771688646339
2019-02-11 03 A,1641.1906067640814
2019-02-11 04 A,1645.71432544831
2019-02-11 05 A,1825.0648184386384
2019-02-11 06 A,1997.119596947779
2019-02-11 07 A,2339.2056373976307
2019-02-11 08 A,2863.0241204027125
2019-02-11 09 A,2863.0241204027125
2019-02-11 10 A,2671.8067511898807
2019-02-11 11 A,2592.0026365212866
2019-02-11 12 A,2333.2740388276
2019-02-11 13 A,2212.6538443833824
2019-02-11 14 A,2064.5134618522993
2019-02-11 15 A,1946.6752111346966
2019-02-11 16 A,1917.9504310209331
2019-02-11 17 A,1947.2980241754417
2019-02-11 18 A,2093.001622765468
2019-02-11 19 A,2490.185624158145
2019-02-11 20 A,2574.0767315821004
2019-02-11 21 A,2567.366436782821
2019-02-11 22 A,2538.27684968018
2019-02-11 23 A,2400.174464880291
2019-02-11 24 A,2232.3191569944747
2019-02-12 01 A,1878.0645796996614
2019-02-12 02 A,1702.6725041962259
2019-02-12 03 A,1630.0170226632767
2019-02-12 04 A,1642.8511198239762
2019-02-12 05 A,1816.34689831783
2019-02-12 06 A,1981.9244550346546
2019-02-12 07 A,2311.6146508631036
2019-02-12 08 A,2834.506802038657
2019-02-12 09 A,2834.506802038657
2019-02-12 10 A,2643.2894328258253
2019-02-12 11 A,2548.7303878826037
2019-02-12 12 A,2300.6442983622624
2019-02-12 13 A,2180.024103918045
2019-02-12 14 A,2031.8837213869622
2019-02-12 15 A,1914.0454706693588
2019-02-12 16 A,1885.3206905555953
2019-02-12 17 A,1914.6682837101039
2019-02-12 18 A,2060.3718823001286
2019-02-12 19 A,2441.259905543672
2019-02-12 20 A,2516.178228962194
2019-02-12 21 A,2509.467934162915
2019-02-12 22 A,2480.378347060274
2019-02-12 23 A,2342.275962260385
2019-02-12 24 A,2174.4206543745686
2019-02-13 01 A,1833.464530048393
2019-02-13 02 A,1658.0724545449575
2019-02-13 03 A,1578.9751914392093
2019-02-13 04 A,1591.8092885999088
2019-02-13 05 A,1763.8017260003967
2019-02-13 06 A,1929.3792827172213
2019-02-13 07 A,2259.06947854567
2019-02-13 08 A,2789.5465253954694
2019-02-13 09 A,2789.5465253954694
2019-02-13 10 A,2608.911433885793
2019-02-13 11 A,2514.3523889425715
2019-02-13 12 A,2266.26629942223
2019-02-13 13 A,2127.9272386652015
2019-02-13 14 A,1994.8220490216738
2019-02-13 15 A,1876.9837983040704
2019-02-13 16 A,1848.259018190307
2019-02-13 17 A,1877.6066113448155
2019-02-13 18 A,2023.3102099348414
2019-02-13 19 A,2398.372924994443
2019-02-13 20 A,2473.291248412965
2019-02-13 21 A,2466.580953613686
2019-02-13 22 A,2437.491366511045
2019-02-13 23 A,2299.388981711156
2019-02-13 24 A,2131.5336738253395
2019-02-14 01 A,1833.464530048393
2019-02-14 02 A,1658.0724545449575
2019-02-14 03 A,1578.9751914392093
2019-02-14 04 A,1591.8092885999088
2019-02-14 05 A,1763.8017260003967
2019-02-14 06 A,1929.3792827172213
2019-02-14 07 A,2259.06947854567
2019-02-14 08 A,2789.5465253954694
2019-02-14 09 A,2789.5465253954694
2019-02-14 10 A,2608.911433885793
2019-02-14 11 A,2514.3523889425715
2019-02-14 12 A,2266.26629942223
2019-02-14 13 A,2127.9272386652015
2019-02-14 14 A,1994.8220490216738
2019-02-14 15 A,1876.9837983040704
2019-02-14 16 A,1848.259018190307
2019-02-14 17 A,1877.6066113448155
2019-02-14 18 A,2023.3102099348414
2019-02-14 19 A,2398.372924994443
2019-02-14 20 A,2473.291248412965
2019-02-14 21 A,2466.580953613686
2019-02-14 22 A,2437.491366511045
2019-02-14 23 A,2299.388981711156
2019-02-14 24 A,2131.5336738253395
2019-02-15 01 A,1770.8497034606467
2019-02-15 02 A,1595.4576279572107
2019-02-15 03 A,1515.1714748758318
2019-02-15 04 A,1527.7568340360738
2019-02-15 05 A,1700.3912278310788
2019-02-15 06 A,1865.968784547903
2019-02-15 07 A,2177.1754804089796
2019-02-15 08 A,2707.652527258779
2019-02-15 09 A,2709.868879234984
2019-02-15 10 A,2529.2337877253076
2019-02-15 11 A,2434.674742782086
2019-02-15 12 A,2186.588653261744
2019-02-15 13 A,2048.249592504716
2019-02-15 14 A,1889.8326518526865
2019-02-15 15 A,1771.994401135083
2019-02-15 16 A,1743.2696210213196
2019-02-15 17 A,1772.6172141758282
2019-02-15 18 A,1905.936868109576
2019-02-15 19 A,2288.542698726474
2019-02-15 20 A,2354.9504304306183
2019-02-15 21 A,2341.6669798766657
2019-02-15 22 A,2298.5958206879154
2019-02-15 23 A,2174.4611934818013
2019-02-15 24 A,2048.6829897217863
2019-02-16 01 A,1750.7857862512292
2019-02-16 02 A,1583.2725428595083
2019-02-16 03 A,1512.5166884297946
2019-02-16 04 A,1525.1020475900366
2019-02-16 05 A,1629.2588507455991
2019-02-16 06 A,1725.3763615921737
2019-02-16 07 A,1949.7245412330324
2019-02-16 08 A,2189.3604179235485
2019-02-16 09 A,2242.503247782857
2019-02-16 10 A,2227.386129007856
2019-02-16 11 A,2197.2452957755704
2019-02-16 12 A,2024.3252511771786
2019-02-16 13 A,1890.1323001023661
2019-02-16 14 A,1786.8651863099342
2019-02-16 15 A,1704.5138212231539
2019-02-16 16 A,1675.7890411093904
2019-02-16 17 A,1705.136634263899
2019-02-16 18 A,1827.4960112257215
2019-02-16 19 A,2122.6887427998686
2019-02-16 20 A,2161.380281497259
2019-02-16 21 A,2148.0968309433065
2019-02-16 22 A,2105.0256717545562
2019-02-16 23 A,2007.1935934218652
2019-02-16 24 A,1915.793485943952
2019-02-17 01 A,1680.3399374649632
2019-02-17 02 A,1524.2871020665693
2019-02-17 03 A,1463.0863409696676
2019-02-17 04 A,1475.6717001299096
2019-02-17 05 A,1514.815170544004
2019-02-17 06 A,1610.9326813905782
2019-02-17 07 A,1824.071016084584
2019-02-17 08 A,1938.680522787
2019-02-17 09 A,2047.4481932634012
2019-02-17 10 A,2053.9606022861267
2019-02-17 11 A,2032.5979016654067
2019-02-17 12 A,1867.3229970654631
2019-02-17 13 A,1801.9619996775489
2019-02-17 14 A,1732.0682885857823
2019-02-17 15 A,1668.2412772254438
2019-02-17 16 A,1641.446562287105
2019-02-17 17 A,1670.7941554416138
2019-02-17 18 A,1825.3236688029697
2019-02-17 19 A,2086.58232508353
2019-02-17 20 A,2137.802558481649
2019-02-17 21 A,2126.7987902596656
2019-02-17 22 A,2077.276805832574
2019-02-17 23 A,1980.7051527251665
2019-02-17 24 A,1892.0326793465724
2019-02-18 01 A,1664.8267142358354
2019-02-18 02 A,1510.5766389731523
2019-02-18 03 A,1467.2895004186985
2019-02-18 04 A,1471.8132191029272
2019-02-18 05 A,1626.9506201749625
2019-02-18 06 A,1776.5812786367178
2019-02-18 07 A,2085.0089917187374
2019-02-18 08 A,2574.0242023138885
2019-02-18 09 A,2574.0242023138885
2019-02-18 10 A,2415.7844893266542
2019-02-18 11 A,2312.8696331620795
2019-02-18 12 A,2070.740922618181
2019-02-18 13 A,1976.4971944074805
2019-02-18 14 A,1839.7872103614113
2019-02-18 15 A,1721.948959643808
2019-02-18 16 A,1693.2241795300445
2019-02-18 17 A,1722.571772684553
2019-02-18 18 A,1868.275371274579
2019-02-18 19 A,2245.522221073802
2019-02-18 20 A,2327.152813768982
2019-02-18 21 A,2320.4425189697026
2019-02-18 22 A,2291.3529318670617
2019-02-18 23 A,2153.2505470671726
2019-02-18 24 A,2001.3771639810236
2019-02-19 01 A,1748.840031166352
2019-02-19 02 A,1573.447955662916
2019-02-19 03 A,1492.6918976760655
2019-02-19 04 A,1505.525994836765
2019-02-19 05 A,1654.8086814123258
2019-02-19 06 A,1797.962118081765
2019-02-19 07 A,2093.9939865423826
2019-02-19 08 A,2574.0242023138885
2019-02-19 09 A,2574.0242023138885
2019-02-19 10 A,2415.7844893266542
2019-02-19 11 A,2312.8696331620795
2019-02-19 12 A,2070.740922618181
2019-02-19 13 A,1976.4971944074805
2019-02-19 14 A,1839.7872103614113
2019-02-19 15 A,1721.948959643808
2019-02-19 16 A,1693.2241795300445
2019-02-19 17 A,1722.571772684553
2019-02-19 18 A,1868.275371274579
2019-02-19 19 A,2245.522221073802
2019-02-19 20 A,2327.152813768982
2019-02-19 21 A,2320.4425189697026
2019-02-19 22 A,2291.3529318670617
2019-02-19 23 A,2153.2505470671726
2019-02-19 24 A,2001.3771639810236
2019-02-20 01 A,1756.785153832517
2019-02-20 02 A,1581.393078329081
2019-02-20 03 A,1494.1952387694314
2019-02-20 04 A,1507.8108390543914
2019-02-20 05 A,1655.5901845365863
2019-02-20 06 A,1798.7436212060256
2019-02-20 07 A,2094.7754896666434
2019-02-20 08 A,2574.8057054381493
2019-02-20 09 A,2574.8057054381493
2019-02-20 10 A,2416.565992450915
2019-02-20 11 A,2313.6511362863403
2019-02-20 12 A,2071.5224257424416
2019-02-20 13 A,1977.278697531741
2019-02-20 14 A,1840.5687134856719
2019-02-20 15 A,1722.7304627680685
2019-02-20 16 A,1694.005682654305
2019-02-20 17 A,1723.3532758088136
2019-02-20 18 A,1869.0568743988395
2019-02-20 19 A,2246.303724198063
2019-02-20 20 A,2327.934316893243
2019-02-20 21 A,2321.2240220939634
2019-02-20 22 A,2292.1344349913225
2019-02-20 23 A,2154.0320501914334
2019-02-20 24 A,2002.1586671052842
2019-02-21 01 A,1756.785153832517
2019-02-21 02 A,1581.393078329081
2019-02-21 03 A,1494.1952387694314
2019-02-21 04 A,1507.8108390543914
2019-02-21 05 A,1655.5901845365863
2019-02-21 06 A,1798.7436212060256
2019-02-21 07 A,2094.7754896666434
2019-02-21 08 A,2574.8057054381493
2019-02-21 09 A,2574.8057054381493
2019-02-21 10 A,2416.565992450915
2019-02-21 11 A,2313.6511362863403
2019-02-21 12 A,2071.5224257424416
2019-02-21 13 A,1977.278697531741
2019-02-21 14 A,1840.5687134856719
2019-02-21 15 A,1722.7304627680685
2019-02-21 16 A,1694.005682654305
2019-02-21 17 A,1723.3532758088136
2019-02-21 18 A,1869.0568743988395
2019-02-21 19 A,2246.303724198063
2019-02-21 20 A,2327.934316893243
2019-02-21 21 A,2321.2240220939634
2019-02-21 22 A,2292.1344349913225
2019-02-21 23 A,2154.0320501914334
2019-02-21 24 A,2002.1586671052842
2019-02-22 01 A,1758.4067767134566
2019-02-22 02 A,1583.0147012100206
2019-02-22 03 A,1494.62797167474
2019-02-22 04 A,1507.213330834982
2019-02-22 05 A,1655.634632711694
2019-02-22 06 A,1798.7880693811333
2019-02-22 07 A,2088.989261174652
2019-02-22 08 A,2569.0194769461577
2019-02-22 09 A,2571.2358289223625
2019-02-22 10 A,2412.9961159351283
2019-02-22 11 A,2310.0812597705535
2019-02-22 12 A,2067.952549226655
2019-02-22 13 A,1973.7088210159543
2019-02-22 14 A,1837.6616400430862
2019-02-22 15 A,1719.8233893254828
2019-02-22 16 A,1691.0986092117193
2019-02-22 17 A,1720.446202366228
2019-02-22 18 A,1853.7658562999757
2019-02-22 19 A,2228.5482375022016
2019-02-22 20 A,2301.6682384830037
2019-02-22 21 A,2288.384787929051
2019-02-22 22 A,2245.313628740301
2019-02-22 23 A,2121.1790015341867
2019-02-22 24 A,1995.4007977741696
2019-02-23 01 A,1723.786956636479
2019-02-23 02 A,1556.2737132447583
2019-02-23 03 A,1477.4172823611427
2019-02-23 04 A,1490.0026415213847
2019-02-23 05 A,1583.2466025048589
2019-02-23 06 A,1679.3641133514334
2019-02-23 07 A,1903.712292992292
2019-02-23 08 A,2100.790929534996
2019-02-23 09 A,2153.933759394304
2019-02-23 10 A,2138.8166406193036
2019-02-23 11 A,2111.83646386526
2019-02-23 12 A,1938.9164192668693
2019-02-23 13 A,1848.8188007383824
2019-02-23 14 A,1767.9214466251124
2019-02-23 15 A,1685.5700815383316
2019-02-23 16 A,1656.845301424568
2019-02-23 17 A,1686.1928945790767
2019-02-23 18 A,1808.5522715408997
2019-02-23 19 A,2075.9978418583028
2019-02-23 20 A,2121.401649832351
2019-02-23 21 A,2108.118199278398
2019-02-23 22 A,2065.047040089648
2019-02-23 23 A,1967.2149617569576
2019-02-23 24 A,1875.8148542790443
2019-02-24 01 A,1672.1639925655716
2019-02-24 02 A,1516.1111571671777
2019-02-24 03 A,1454.910396070276
2019-02-24 04 A,1467.495755230518
2019-02-24 05 A,1506.6392256446125
