조건별분석,,,,,,,,
[검색조건],,,,,,,,
,분류: 지상,,,,,,,
"		165",목포,2011.12.31,0.7,3.8,13:32,-3.3,4:49,7.1
"		165",목포,2012.1.1,2.9,6.1,11:24,0.1,22:45,6
"		165",목포,2012.1.2,-0.3,2.5,13:19,-3,6:55,5.5
"		165",목포,2012.1.3,0.2,4.4,12:41,-1.8,7:45,6.2
"		165",목포,2012.1.4,-1.3,0.7,14:20,-3.3,5:38,4
"		165",목포,2012.1.5,-1,2.6,13:49,-3.2,8:16,5.8
"		165",목포,2012.1.6,-0.8,3.3,14:26,-4.2,7:06,7.5
"		165",목포,2012.1.7,-1.2,3.4,13:56,-4.4,7:05,7.8
"		165",목포,2012.1.8,-0.4,4.8,14:18,-4.6,6:52,9.4
"		165",목포,2012.1.9,1.4,4.4,15:23,-2.1,7:44,6.5
"		165",목포,2012.1.10,1.9,5.7,14:49,-0.2,7:11,5.9
"		165",목포,2012.1.11,-0.3,2.7,4:11,-3.6,22:16,6.3
"		165",목포,2012.1.12,-1.2,2,16:02,-3.8,0:46,5.8
"		165",목포,2012.1.13,2,7.1,13:14,-1.4,1:19,8.5
"		165",목포,2012.1.14,0.4,4.4,13:10,-3.2,8:11,7.6
"		165",목포,2012.1.15,0.9,3.1,14:16,-0.6,23:35,3.7
"		165",목포,2012.1.16,1.7,8,14:57,-1.8,8:00,9.8
"		165",목포,2012.1.17,3.2,8.9,14:20,-0.2,1:52,9.1
"		165",목포,2012.1.18,2.5,6,14:55,-0.7,3:01,6.7
"		165",목포,2012.1.19,4.5,8.5,13:12,2.1,5:11,6.4
"		165",목포,2012.1.20,5.5,8.2,16:00,4.2,7:19,4
"		165",목포,2012.1.21,3.6,4.9,0:03,1.9,23:26,3
"		165",목포,2012.1.22,-1.6,1.9,0:01,-3.3,20:40,5.2
"		165",목포,2012.1.23,-4.4,-2.1,13:26,-6.6,22:59,4.5
"		165",목포,2012.1.24,-3.6,1.2,13:44,-7.3,6:21,8.5
"		165",목포,2012.1.25,-3.4,-0.6,14:42,-6.1,21:17,5.5
"		165",목포,2012.1.26,-0.7,4.7,14:04,-6.6,7:45,11.3
"		165",목포,2012.1.27,2.7,7.3,15:19,-0.7,5:38,8
"		165",목포,2012.1.28,1.8,7.1,14:40,-1.4,7:22,8.5
"		165",목포,2012.1.29,0.4,4.3,13:50,-2.5,7:51,6.8
"		165",목포,2012.1.30,-0.8,2.8,13:31,-3.6,23:36,6.4
"		165",목포,2012.1.31,1.5,5.9,13:34,-4.5,5:04,10.4
"		165",목포,2012.2.1,-3.2,2.2,0:01,-5.5,22:30,7.7
"		165",목포,2012.2.2,-6.4,-4.2,15:06,-8.4,21:50,4.2
"		165",목포,2012.2.3,-4.3,0.1,15:57,-8.8,6:30,8.9
"		165",목포,2012.2.4,0.5,5.5,15:03,-3.5,0:04,9
"		165",목포,2012.2.5,1.3,4.5,15:30,-2.2,1:14,6.7
"		165",목포,2012.2.6,2.5,3.8,14:48,0.9,0:01,2.9
"		165",목포,2012.2.7,-2.8,3.1,2:31,-5.7,19:56,8.8
"		165",목포,2012.2.8,-4,-0.4,14:49,-8,8:06,7.6
"		165",목포,2012.2.9,-1.1,1.7,14:58,-2.8,0:25,4.5
"		165",목포,2012.2.10,-0.1,3.4,14:32,-3,6:06,6.4
"		165",목포,2012.2.11,-1.4,2.1,13:47,-4.4,23:52,6.5
"		165",목포,2012.2.12,1,6.7,14:50,-5,1:16,11.7
"		165",목포,2012.2.13,2.8,3.4,0:56,2.2,15:53,1.2
"		165",목포,2012.2.14,2.9,6.9,15:38,1.8,23:49,5.1
"		165",목포,2012.2.15,1.5,5.6,14:09,0,19:24,5.6
"		165",목포,2012.2.16,1.1,4.4,12:56,-1.4,7:46,5.8
"		165",목포,2012.2.17,-2.4,0.3,12:42,-4.2,20:18,4.5
"		165",목포,2012.2.18,-3.4,-0.6,13:41,-5.4,22:47,4.8
"		165",목포,2012.2.19,-2.2,1.9,13:10,-5.3,0:08,7.2
"		165",목포,2012.2.20,-0.3,4.7,16:29,-5.1,4:40,9.8
"		165",목포,2012.2.21,0.6,2.9,13:36,-2.1,2:10,5
"		165",목포,2012.2.22,6.8,11.1,15:04,0.6,0:47,10.5
"		165",목포,2012.2.23,3.8,8,0:01,0.6,23:32,7.4
"		165",목포,2012.2.24,4.9,11.6,12:55,-0.3,4:27,11.9
"		165",목포,2012.2.25,1.2,3.1,10:48,-0.6,22:56,3.7
"		165",목포,2012.2.26,-0.2,2.2,16:36,-2.2,23:02,4.4
"		165",목포,2012.2.27,0.4,5.3,15:19,-3.8,6:50,9.1
"		165",목포,2012.2.28,2.6,6.5,14:20,-2,1:09,8.5
"		165",목포,2012.2.29,4.4,12,13:00,-0.5,4:17,12.5
"		165",목포,2012.3.1,6,12.9,16:14,1.4,7:01,11.5
"		165",목포,2012.3.2,3.8,5,17:32,2.9,5:04,2.1
"		165",목포,2012.3.3,7.4,13.8,14:10,3.3,6:22,10.5
"		165",목포,2012.3.4,7.1,9.3,11:57,5.6,23:25,3.7
"		165",목포,2012.3.5,6.3,7.9,15:23,5.4,4:13,2.5
"		165",목포,2012.3.6,5.1,6.6,14:57,2.8,22:44,3.8
"		165",목포,2012.3.7,3.5,6.9,13:40,1.8,23:29,5.1
"		165",목포,2012.3.8,3.4,7.8,14:02,1.2,2:07,6.6
"		165",목포,2012.3.9,2.5,6.4,13:13,0,7:21,6.4
"		165",목포,2012.3.10,3.2,7.1,11:57,1,23:34,6.1
"		165",목포,2012.3.11,0.4,3,5:06,-2.7,19:49,5.7
"		165",목포,2012.3.12,0.5,4.2,15:22,-2.2,23:27,6.4
"		165",목포,2012.3.13,2,7.3,12:36,-2.5,1:13,9.8
"		165",목포,2012.3.14,4.8,10.2,14:55,-1.3,6:58,11.5
"		165",목포,2012.3.15,7.3,11.8,13:56,2.9,0:39,8.9
"		165",목포,2012.3.16,8.5,10.8,20:26,6.3,9:01,4.5
"		165",목포,2012.3.17,6.5,9.5,0:01,5.7,23:03,3.8
"		165",목포,2012.3.18,4.2,5.9,0:01,2,23:22,3.9
"		165",목포,2012.3.19,3.1,7.1,13:45,-0.3,7:12,7.4
"		165",목포,2012.3.20,3,7.6,13:41,-0.9,6:25,8.5
"		165",목포,2012.3.21,4.4,9.4,16:25,-0.2,6:51,9.6
"		165",목포,2012.3.22,3.7,5.9,23:34,1,2:08,4.9
"		165",목포,2012.3.23,5.7,6.8,5:56,4.7,20:15,2.1
"		165",목포,2012.3.24,5.3,7.5,12:30,3,23:29,4.5
"		165",목포,2012.3.25,5,7.8,11:13,2.2,23:59,5.6
"		165",목포,2012.3.26,4.4,8.8,14:18,1.8,5:54,7
"		165",목포,2012.3.27,7.9,14.4,16:03,0.2,6:03,14.2
"		165",목포,2012.3.28,9.6,18.2,14:25,3.2,23:58,15
"		165",목포,2012.3.29,13.1,17.8,12:39,3.2,0:04,14.6
"		165",목포,2012.3.30,10.6,15.8,3:00,5.3,22:57,10.5
"		165",목포,2012.3.31,6.5,10.7,13:39,2.9,22:55,7.8
"		165",목포,2012.4.1,5.8,9.6,16:18,1.6,6:50,8
"		165",목포,2012.4.2,11.8,16.3,12:56,5,5:50,11.3
"		165",목포,2012.4.3,6.8,14.4,2:14,4.1,7:30,10.3
"		165",목포,2012.4.4,8.9,13.4,13:08,3.5,6:32,9.9
"		165",목포,2012.4.5,7.6,13.3,13:17,4.2,7:51,9.1
"		165",목포,2012.4.6,6.5,11.3,16:17,2.8,6:13,8.5
"		165",목포,2012.4.7,7.9,12.6,16:06,3.8,2:52,8.8
"		165",목포,2012.4.8,13.8,18.4,14:51,7.4,0:01,11
"		165",목포,2012.4.9,14.7,18.5,14:17,12.2,22:52,6.3
"		165",목포,2012.4.10,13.6,15.7,11:54,12.1,6:51,3.6
"		165",목포,2012.4.11,9.6,13.1,0:03,5.8,23:18,7.3
"		165",목포,2012.4.12,8.4,13.3,13:38,3.6,4:32,9.7
"		165",목포,2012.4.13,8.3,10.8,11:10,6.2,7:10,4.6
"		165",목포,2012.4.14,10.1,16,16:06,6.4,5:32,9.6
"		165",목포,2012.4.15,11.7,20.5,14:39,6.5,6:22,14
"		165",목포,2012.4.16,10.2,16.3,12:09,6.7,6:17,9.6
"		165",목포,2012.4.17,10.8,16.1,15:42,5.3,6:16,10.8
"		165",목포,2012.4.18,13.9,20.1,15:45,8,5:40,12.1
"		165",목포,2012.4.19,12.3,14.4,14:54,10.7,8:31,3.7
"		165",목포,2012.4.20,15.1,19.3,15:51,11.4,1:19,7.9
"		165",목포,2012.4.21,13.9,15.5,0:27,10.5,23:58,5
"		165",목포,2012.4.22,9.9,12.6,16:30,8.6,4:26,4
"		165",목포,2012.4.23,15.6,21.4,13:43,9.2,1:41,12.2
"		165",목포,2012.4.24,18.2,23.3,11:45,11.8,5:28,11.5
"		165",목포,2012.4.25,14.7,19,0:44,8.7,21:59,10.3
"		165",목포,2012.4.26,12.2,16.6,13:08,8.5,4:32,8.1
"		165",목포,2012.4.27,14.5,21,14:30,8.1,4:31,12.9
"		165",목포,2012.4.28,16.9,22.8,14:21,11.4,5:03,11.4
"		165",목포,2012.4.29,17,19.3,17:11,13.2,5:01,6.1
"		165",목포,2012.4.30,18.1,21.5,15:38,15.2,6:42,6.3
"		165",목포,2012.5.1,16.8,19.7,11:03,15.6,22:54,4.1
"		165",목포,2012.5.2,18,22.7,15:33,14.3,22:09,8.4
"		165",목포,2012.5.3,14.7,18.2,14:40,12.1,5:49,6.1
"		165",목포,2012.5.4,16.8,23.9,16:04,11.9,5:58,12
"		165",목포,2012.5.5,15.9,20.5,15:53,12.4,6:09,8.1
"		165",목포,2012.5.6,17,22.2,16:49,11.5,4:44,10.7
"		165",목포,2012.5.7,18.2,24,15:56,14.1,7:10,9.9
"		165",목포,2012.5.8,19,24,14:13,15.3,23:59,8.7
"		165",목포,2012.5.9,16.4,23.4,13:44,12,21:43,11.4
"		165",목포,2012.5.10,16.5,21.5,13:16,11.5,1:21,10
"		165",목포,2012.5.11,16,19.6,13:51,13.7,23:59,5.9
"		165",목포,2012.5.12,15.8,20.7,15:35,12.6,5:59,8.1
"		165",목포,2012.5.13,15.8,19.4,17:40,12.2,5:16,7.2
"		165",목포,2012.5.14,16.7,18.3,14:20,15.3,8:37,3
"		165",목포,2012.5.15,15.2,18.9,14:18,12.6,22:25,6.3
"		165",목포,2012.5.16,16.2,21.2,16:27,12.1,0:49,9.1
"		165",목포,2012.5.17,16.2,20.1,12:43,12.3,23:50,7.8
"		165",목포,2012.5.18,16.3,21.8,14:53,10,5:44,11.8
"		165",목포,2012.5.19,16.7,21.7,14:38,13.2,2:51,8.5
"		165",목포,2012.5.20,17.1,22.9,14:08,12.5,5:53,10.4
"		165",목포,2012.5.21,18.7,25.2,12:46,13.1,3:00,12.1
"		165",목포,2012.5.22,19.1,25.3,13:43,13.7,5:38,11.6
"		165",목포,2012.5.23,19.1,24.9,15:43,15.3,2:49,9.6
"		165",목포,2012.5.24,17.8,21,10:11,15.7,3:52,5.3
"		165",목포,2012.5.25,18.5,23.2,15:55,15.5,5:52,7.7
"		165",목포,2012.5.26,19.2,26.2,14:18,14.8,5:43,11.4
"		165",목포,2012.5.27,19.6,25.3,15:35,14.4,4:27,10.9
"		165",목포,2012.5.28,20.9,26.1,14:54,15.7,5:06,10.4
"		165",목포,2012.5.29,21.4,27.6,12:20,16.6,5:55,11
"		165",목포,2012.5.30,21,25.6,15:37,17.9,1:50,7.7
"		165",목포,2012.5.31,20.4,26.1,13:24,16.3,4:26,9.8
"		165",목포,2012.6.1,20,26,15:29,16,6:19,10
"		165",목포,2012.6.2,20.4,25.8,13:32,17.6,5:39,8.2
"		165",목포,2012.6.3,21.1,27.7,15:14,16.2,5:33,11.5
"		165",목포,2012.6.4,21.7,25.5,12:51,17.7,2:39,7.8
"		165",목포,2012.6.5,22.3,26.7,12:41,19,4:53,7.7
"		165",목포,2012.6.6,21.4,24.1,15:10,18.9,5:24,5.2
"		165",목포,2012.6.7,22,26.7,14:36,18.8,4:39,7.9
"		165",목포,2012.6.8,20,22.2,12:00,18.2,23:39,4
"		165",목포,2012.6.9,21.4,26.8,13:56,18.1,5:10,8.7
"		165",목포,2012.6.10,22.1,26.7,11:18,18.3,6:06,8.4
"		165",목포,2012.6.11,20.8,25.7,16:10,18.3,4:38,7.4
"		165",목포,2012.6.12,21.9,27.3,12:31,18,5:20,9.3
"		165",목포,2012.6.13,22.7,28.3,13:59,18.5,5:10,9.8
"		165",목포,2012.6.14,22.5,27.1,15:10,18.6,5:00,8.5
"		165",목포,2012.6.15,21.2,23.2,17:01,19.9,23:30,3.3
"		165",목포,2012.6.16,22.1,27.6,13:55,18.2,4:25,9.4
"		165",목포,2012.6.17,21.5,25.8,13:30,18.7,5:47,7.1
"		165",목포,2012.6.18,20.2,22.8,11:51,19.2,19:54,3.6
"		165",목포,2012.6.19,22.5,27.6,15:08,18.5,6:28,9.1
"		165",목포,2012.6.20,22.5,26.2,14:05,19.3,5:18,6.9
"		165",목포,2012.6.21,23.2,27.9,14:25,19.3,5:28,8.6
"		165",목포,2012.6.22,22.5,27.1,12:31,19.7,5:37,7.4
"		165",목포,2012.6.23,23.6,28.8,12:57,19.4,5:27,9.4
"		165",목포,2012.6.24,22.1,24.4,17:33,19.9,10:12,4.5
"		165",목포,2012.6.25,23.5,29.4,15:58,20.5,5:22,8.9
"		165",목포,2012.6.26,22.3,27.1,12:45,19.4,4:40,7.7
"		165",목포,2012.6.27,23.2,26.5,12:46,20.6,0:59,5.9
"		165",목포,2012.6.28,22.3,27.4,14:18,19.2,5:44,8.2
"		165",목포,2012.6.29,21.6,24.5,10:03,20,4:13,4.5
"		165",목포,2012.6.30,23.6,25.9,11:33,20.9,23:48,5
"		165",목포,2012.7.1,21.3,23.8,12:18,20.3,4:50,3.5
"		165",목포,2012.7.2,22.6,26.3,14:15,19.6,3:19,6.7
"		165",목포,2012.7.3,22.8,26.4,13:05,20.7,6:02,5.7
"		165",목포,2012.7.4,23.1,25.7,13:20,21.2,0:49,4.5
"		165",목포,2012.7.5,24.3,26.2,12:46,21.6,7:41,4.6
"		165",목포,2012.7.6,23.7,25.7,15:19,22.1,19:56,3.6
"		165",목포,2012.7.7,23.7,28.2,13:51,20.4,6:06,7.8
"		165",목포,2012.7.8,23.1,27.6,15:40,19.5,5:19,8.1
"		165",목포,2012.7.9,24.2,29.8,14:06,19.9,4:56,9.9
"		165",목포,2012.7.10,22.8,24.1,11:18,21.2,14:44,2.9
"		165",목포,2012.7.11,23.7,24.9,11:25,22.1,23:51,2.8
"		165",목포,2012.7.12,24.9,28.1,11:59,21.4,3:15,6.7
"		165",목포,2012.7.13,25.6,29,15:05,23.5,23:30,5.5
"		165",목포,2012.7.14,23.5,24.6,23:58,22,6:28,2.6
"		165",목포,2012.7.15,23.8,26.1,13:15,21.4,24:00:00,4.7
"		165",목포,2012.7.16,23.8,26.8,13:43,21.2,0:43,5.6
"		165",목포,2012.7.17,23.4,25.6,17:56,21.7,12:59,3.9
"		165",목포,2012.7.18,25.7,28.3,13:13,24.1,23:46,4.2
"		165",목포,2012.7.19,24.7,27.3,15:54,23.1,5:10,4.2
"		165",목포,2012.7.20,25.4,28.9,14:04,23.2,6:22,5.7
"		165",목포,2012.7.21,26.3,30.1,15:44,23.2,4:52,6.9
"		165",목포,2012.7.22,27,30.8,13:29,24.6,5:23,6.2
"		165",목포,2012.7.23,27.4,30.5,12:21,25,4:09,5.5
"		165",목포,2012.7.24,27.3,31.8,13:19,23.7,5:49,8.1
"		165",목포,2012.7.25,27.2,31.7,15:46,23.5,5:31,8.2
"		165",목포,2012.7.26,26.8,31.1,14:42,23.7,3:55,7.4
"		165",목포,2012.7.27,27.2,30.8,14:32,24.3,2:26,6.5
"		165",목포,2012.7.28,28.2,31.5,15:52,25.2,4:31,6.3
"		165",목포,2012.7.29,28.2,31.4,10:51,25.9,5:28,5.5
"		165",목포,2012.7.30,28.4,33.1,13:13,25.8,4:51,7.3
"		165",목포,2012.7.31,28.7,32.9,12:29,25,5:41,7.9
"		165",목포,2012.8.1,30,35.7,14:32,25.2,4:03,10.5
"		165",목포,2012.8.2,28.5,30.7,16:28,27.6,11:54,3.1
"		165",목포,2012.8.3,28.9,32.9,14:11,26.7,23:55,6.2
"		165",목포,2012.8.4,29.1,34.2,14:50,25.3,4:01,8.9
"		165",목포,2012.8.5,29.6,35.4,13:19,24.9,6:01,10.5
"		165",목포,2012.8.6,29.3,34.5,14:48,25.8,5:26,8.7
"		165",목포,2012.8.7,28.9,33.5,15:11,25.2,5:25,8.3
"		165",목포,2012.8.8,27.8,32,13:44,24.8,4:01,7.2
"		165",목포,2012.8.9,28,32.1,14:03,25.1,3:13,7
"		165",목포,2012.8.10,25.4,28.1,11:03,23.2,15:18,4.9
"		165",목포,2012.8.11,27.6,32.2,13:31,22.8,3:01,9.4
"		165",목포,2012.8.12,28.3,31.6,12:52,25.7,6:15,5.9
"		165",목포,2012.8.13,26.6,27.6,0:01,25.7,11:40,1.9
"		165",목포,2012.8.14,26.9,29.1,10:53,25.2,3:28,3.9
"		165",목포,2012.8.15,27.7,29.9,10:15,26.1,2:20,3.8
"		165",목포,2012.8.16,25.9,30.1,14:52,23.3,2:42,6.8
"		165",목포,2012.8.17,28.2,31.9,12:27,24.8,6:15,7.1
"		165",목포,2012.8.18,28.4,31.2,14:52,26.3,4:12,4.9
"		165",목포,2012.8.19,28.5,32.1,13:37,26.4,3:43,5.7
"		165",목포,2012.8.20,27.5,28.8,11:49,26.7,4:57,2.1
"		165",목포,2012.8.21,28.2,31.7,14:15,25.8,6:04,5.9
"		165",목포,2012.8.22,24.1,26.3,1:36,22.2,22:24,4.1
"		165",목포,2012.8.23,24.4,28.2,11:59,22.1,4:15,6.1
"		165",목포,2012.8.24,23.8,25.5,23:50,22.3,2:28,3.2
"		165",목포,2012.8.25,27.3,31.8,15:30,24.4,5:43,7.4
"		165",목포,2012.8.26,28.1,32.4,13:37,23.6,5:50,8.8
"		165",목포,2012.8.27,27.3,29.6,12:57,24.1,23:56,5.5
"		165",목포,2012.8.28,23.6,25.2,9:54,22,13:10,3.2
"		165",목포,2012.8.29,24.9,29.1,13:12,22.7,4:18,6.4
"		165",목포,2012.8.30,22.3,24.1,1:19,19.6,10:56,4.5
"		165",목포,2012.8.31,23.1,28,15:14,19.4,6:15,8.6
"		165",목포,2012.9.1,22.8,27.4,13:11,19.2,4:45,8.2
"		165",목포,2012.9.2,23.5,27.5,15:42,20.8,4:23,6.7
"		165",목포,2012.9.3,24.1,29.3,14:32,20.8,6:25,8.5
"		165",목포,2012.9.4,24.3,28.8,12:26,21.4,2:04,7.4
"		165",목포,2012.9.5,22.4,25.9,13:41,19,23:32,6.9
"		165",목포,2012.9.6,21.7,27.2,14:18,17.5,6:44,9.7
"		165",목포,2012.9.7,22.9,27.9,13:09,17.6,5:52,10.3
"		165",목포,2012.9.8,21.8,25.6,14:01,20,6:15,5.6
"		165",목포,2012.9.9,19.2,20.1,0:01,18.4,6:44,1.7
"		165",목포,2012.9.10,21.8,26.7,14:46,17.5,5:58,9.2
"		165",목포,2012.9.11,22.8,26.9,12:57,19.3,5:21,7.6
"		165",목포,2012.9.12,22.8,27.9,14:01,18.9,6:16,9
"		165",목포,2012.9.13,21.3,23.3,11:04,20.3,15:33,3
"		165",목포,2012.9.14,19.9,22,12:51,18.2,21:19,3.8
"		165",목포,2012.9.15,19.8,22.7,11:43,17.2,6:37,5.5
"		165",목포,2012.9.16,19.4,20.7,13:53,18.2,23:50,2.5
"		165",목포,2012.9.17,18.2,19.8,23:13,16.9,8:02,2.9
"		165",목포,2012.9.18,20.7,23,12:59,19.2,22:56,3.8
"		165",목포,2012.9.19,20.4,23,14:16,17.9,6:30,5.1
"		165",목포,2012.9.20,19.8,23.7,14:03,16.3,6:20,7.4
"		165",목포,2012.9.21,19.5,23.9,13:46,15.5,6:29,8.4
"		165",목포,2012.9.22,19.4,24,14:34,15.2,5:55,8.8
"		165",목포,2012.9.23,20.5,25.7,14:11,16.7,6:10,9
"		165",목포,2012.9.24,20.6,26.5,14:12,16.4,6:10,10.1
"		165",목포,2012.9.25,21.4,27.3,14:16,16.3,6:49,11
"		165",목포,2012.9.26,20.6,25.4,12:43,16,6:56,9.4
"		165",목포,2012.9.27,20.1,24,13:04,17.4,6:14,6.6
"		165",목포,2012.9.28,19.6,23.4,12:30,16.5,5:24,6.9
"		165",목포,2012.9.29,18,21.3,12:51,16,6:52,5.3
"		165",목포,2012.9.30,17.5,20.8,15:45,16,4:23,4.8
"		165",목포,2012.10.1,17.7,21.8,14:21,15.7,5:51,6.1
"		165",목포,2012.10.2,18.2,23.3,14:15,14.1,6:49,9.2
"		165",목포,2012.10.3,18.6,24.3,13:50,14.6,6:45,9.7
"		165",목포,2012.10.4,18.9,24,13:29,15.9,5:42,8.1
"		165",목포,2012.10.5,18.7,23.1,12:25,15.2,5:01,7.9
"		165",목포,2012.10.6,19.4,24.4,12:54,16.5,23:57,7.9
"		165",목포,2012.10.7,18.3,22.7,15:00,13.5,6:30,9.2
"		165",목포,2012.10.8,18.2,23.1,14:38,15.4,5:51,7.7
"		165",목포,2012.10.9,17,21.6,13:51,13.2,6:30,8.4
"		165",목포,2012.10.10,16.6,20.4,14:52,13.6,6:22,6.8
"		165",목포,2012.10.11,15.7,19.5,14:02,12.1,23:40,7.4
"		165",목포,2012.10.12,15.1,21.2,15:12,9.6,6:17,11.6
"		165",목포,2012.10.13,16.4,21.3,14:52,12.2,6:47,9.1
"		165",목포,2012.10.14,16.3,21.1,14:06,12.9,23:48,8.2
"		165",목포,2012.10.15,15.8,22.5,14:22,12.2,6:32,10.3
"		165",목포,2012.10.16,17.8,24.4,13:55,10.5,5:35,13.9
"		165",목포,2012.10.17,14.7,17,0:01,11.6,23:32,5.4
"		165",목포,2012.10.18,12.5,17.9,13:22,8.6,5:57,9.3
"		165",목포,2012.10.19,14,20.2,15:07,8.3,5:52,11.9
"		165",목포,2012.10.20,15.1,21.2,15:01,10.1,5:19,11.1
"		165",목포,2012.10.21,17,23.5,13:51,11.4,6:54,12.1
"		165",목포,2012.10.22,16.5,21.3,9:33,12.9,17:59,8.4
"		165",목포,2012.10.23,12.4,16.2,13:43,9.5,23:35,6.7
"		165",목포,2012.10.24,12.7,18.5,13:15,7.4,6:46,11.1
"		165",목포,2012.10.25,15.3,21.5,13:09,9.7,6:06,11.8
"		165",목포,2012.10.26,17.6,23.1,14:49,13.3,4:19,9.8
"		165",목포,2012.10.27,17.4,19.4,15:22,15.7,7:49,3.7
"		165",목포,2012.10.28,15.7,19.9,12:32,12.5,23:19,7.4
"		165",목포,2012.10.29,13.8,17.8,13:28,10.2,6:14,7.6
"		165",목포,2012.10.30,12.1,14.4,2:32,8.3,23:20,6.1
"		165",목포,2012.10.31,11.2,14.7,11:54,8.5,20:51,6.2
"		165",목포,2012.11.1,9.7,12.8,12:56,7.2,22:15,5.6
"		165",목포,2012.11.2,9.1,13.9,13:06,4.8,6:13,9.1
"		165",목포,2012.11.3,11.2,16.4,16:14,5,7:07,11.4
"		165",목포,2012.11.4,12.5,14.2,10:04,11,0:11,3.2
"		165",목포,2012.11.5,10.9,14.8,12:27,8.2,4:16,6.6
"		165",목포,2012.11.6,11.8,14,12:12,10.1,2:20,3.9
"		165",목포,2012.11.7,12.3,14.7,12:22,10.6,24:00:00,4.1
"		165",목포,2012.11.8,12.6,15.4,14:37,9.4,6:52,6
"		165",목포,2012.11.9,12.4,17.3,14:31,9.2,6:31,8.1
"		165",목포,2012.11.10,13.5,16.9,12:47,11.1,1:11,5.8
"		165",목포,2012.11.11,11.9,15.1,9:09,9.5,18:00,5.6
"		165",목포,2012.11.12,11.4,12.9,11:22,10.2,0:01,2.7
"		165",목포,2012.11.13,9.7,12.8,11:49,6.9,15:38,5.9
"		165",목포,2012.11.14,7.2,9.6,12:29,5,4:14,4.6
"		165",목포,2012.11.15,7.5,11,12:14,4.6,23:17,6.4
"		165",목포,2012.11.16,8.1,12.8,13:37,3.3,4:37,9.5
"		165",목포,2012.11.17,9,10.7,12:37,7.5,23:21,3.2
"		165",목포,2012.11.18,8.3,12.1,14:27,5.3,23:58,6.8
"		165",목포,2012.11.19,7.6,12.5,12:27,3.9,5:06,8.6
"		165",목포,2012.11.20,6.2,9.7,14:45,3.6,23:55,6.1
"		165",목포,2012.11.21,6.2,9.8,14:56,0.8,6:14,9
"		165",목포,2012.11.22,8.2,14.1,14:26,3.3,7:25,10.8
"		165",목포,2012.11.23,7.5,9.6,11:32,5.7,18:01,3.9
"		165",목포,2012.11.24,5.5,9.3,15:06,2.9,23:57,6.4
"		165",목포,2012.11.25,4.7,8.8,11:22,1.2,7:27,7.6
"		165",목포,2012.11.26,5.6,9.3,12:13,3.3,0:51,6
"		165",목포,2012.11.27,5.6,9.4,15:18,2,6:25,7.4
"		165",목포,2012.11.28,9,15.2,12:28,4.9,0:04,10.3
"		165",목포,2012.11.29,4.9,8.8,12:38,1.7,22:14,7.1
"		165",목포,2012.11.30,4.9,9.6,14:07,1.1,0:41,8.5
"		165",목포,2012.12.1,2.9,6,0:32,-0.3,22:00,6.3
"		165",목포,2012.12.2,4.8,10.4,15:07,0.3,0:01,10.1
"		165",목포,2012.12.3,5,10.4,14:38,1.4,5:14,9
"		165",목포,2012.12.4,3,6.1,12:57,0.9,22:39,5.2
"		165",목포,2012.12.5,3,8,12:40,-0.3,22:04,8.3
"		165",목포,2012.12.6,-0.6,1.5,10:48,-1.7,22:43,3.2
"		165",목포,2012.12.7,3.3,9.8,14:07,-1.9,0:53,11.7
"		165",목포,2012.12.8,0.4,3.3,12:42,-1.8,20:41,5.1
"		165",목포,2012.12.9,-2.1,0.6,4:14,-6.5,7:58,7.1
"		165",목포,2012.12.10,-1.4,3.4,13:28,-5,6:55,8.4
"		165",목포,2012.12.11,0,3.6,13:16,-1.8,2:36,5.4
"		165",목포,2012.12.12,0.4,5,12:46,-2.6,7:27,7.6
"		165",목포,2012.12.13,3,9.9,15:07,-3.5,7:12,13.4
"		165",목포,2012.12.14,9.9,12.8,13:50,4.3,0:01,8.5
"		165",목포,2012.12.15,7,10.1,0:01,3.9,24:00:00,6.2
"		165",목포,2012.12.16,5.9,10.3,14:54,2.3,7:27,8
"		165",목포,2012.12.17,4.7,7.7,12:37,2.3,23:14,5.4
"		165",목포,2012.12.18,-0.2,2.4,0:14,-1.6,9:54,4
"		165",목포,2012.12.19,-0.8,3.1,14:56,-2.7,23:09,5.8
"		165",목포,2012.12.20,0.5,4.1,15:16,-3.5,4:49,7.6
"		165",목포,2012.12.21,4,5.4,12:28,1.7,0:01,3.7
"		165",목포,2012.12.22,2.7,3.9,0:02,1.4,18:48,2.5
"		165",목포,2012.12.23,-2.4,1.9,0:01,-5.1,23:59,7
"		165",목포,2012.12.24,-2.7,1.3,15:25,-8,5:16,9.3
"		165",목포,2012.12.25,-0.8,2.5,5:09,-5.1,24:00:00,7.6
"		165",목포,2012.12.26,-5.1,-1.4,15:14,-8.2,6:58,6.8
"		165",목포,2012.12.27,-2.3,2.3,14:45,-7.6,3:29,9.9
"		165",목포,2012.12.28,0.1,3.4,15:20,-1.2,1:48,4.6
"		165",목포,2012.12.29,0.8,4.2,15:36,-2.4,7:08,6.6
"		165",목포,2012.12.30,-1,0.7,2:07,-2.6,18:49,3.3
"		165",목포,2012.12.31,-2,1.5,14:59,-5.4,8:34,6.9
"		165",목포,2013.1.1,2,5.3,12:30,-3,4:10,8.3
"		165",목포,2013.1.2,-2.1,4.6,0:36,-6.7,23:46,11.3
"		165",목포,2013.1.3,-5.8,-2.1,12:39,-8.8,5:56,6.7
